split,image,width,height,n_objects
valid,00000_00003_00008_png.rf.374fb6d685cf80341eced8c159f48659.jpg,416,416,1
valid,00000_00003_00010_png.rf.8d0b8153b699be93838f2ab1adb3c5f5.jpg,416,416,1
valid,00000_00003_00012_png.rf.246a45eeb77623d43d7d35292c01e488.jpg,416,416,1
valid,00000_00003_00016_png.rf.119a4465c771266fa404e7bbbcb718cd.jpg,416,416,1
valid,00000_00003_00020_png.rf.92fbe7c2ac68b3f455aada3b8b02aa12.jpg,416,416,1
valid,00000_00003_00028_png.rf.0be3aff7a8d535bb23aed121db9871f4.jpg,416,416,1
valid,00000_00003_00028_png.rf.5b6b19270267f8aa19060cc871d01b54.jpg,416,416,1
valid,00000_00004_00000_png.rf.2035c6eac81cf733715d605be8b19a3d.jpg,416,416,1
valid,00000_00004_00023_png.rf.e766ea5b2f7fb6f86cb29bb721ef7120.jpg,416,416,1
valid,00000_00005_00004_png.rf.3b1da84bffee4d187959b6d9fa49ef41.jpg,416,416,1
valid,00000_00005_00004_png.rf.e5420c1cd4e614fb9a0c6bad2967f7ae.jpg,416,416,1
valid,00000_00005_00006_png.rf.74594564734029824f07e7ec6f437ffa.jpg,416,416,1
valid,00000_00005_00007_png.rf.f035d5f40157b6e8ad96e569ab3c8dbf.jpg,416,416,1
valid,00000_00005_00016_png.rf.868eac740114de5a72281450cae54d4b.jpg,416,416,1
valid,00000_00005_00018_png.rf.20ae5dc6f9775df0c040611697a1f4a4.jpg,416,416,1
valid,00000_00005_00019_png.rf.5c7911d1c82f2a8974b1476efab21a32.jpg,416,416,1
valid,00000_00005_00021_png.rf.69bd0c31c470a36e351d9bf107e017db.jpg,416,416,1
valid,00000_00005_00022_png.rf.6e64e5ed69bbf31356e5329842003956.jpg,416,416,1
valid,00000_00006_00004_png.rf.49287ea2187ee3e2492f3490bea0b932.jpg,416,416,1
valid,00000_00006_00005_png.rf.80f7b8a9aa386fad4e88deb0751d44db.jpg,416,416,1
valid,00000_00006_00008_png.rf.6e64e50bce5346d9caec663b34ee71b3.jpg,416,416,1
valid,00000_00006_00017_png.rf.66c94793170aa8f8054e5832ce0305e0.jpg,416,416,1
valid,00000_00006_00023_png.rf.4c75431aed70e19f6bd3c2f5ccf07391.jpg,416,416,1
valid,000011_jpg.rf.fa32ab1ecb9f791f607dcaecb05a8dd7.jpg,416,416,1
valid,000013_jpg.rf.c2947bdf01306795dc799928eec4c157.jpg,416,416,1
valid,000016_jpg.rf.f4568240f9384349bcefdd70e594b519.jpg,416,416,1
valid,00001_00004_00003_png.rf.806b4f93884a4afa323c90f720993988.jpg,416,416,1
valid,00001_00004_00017_png.rf.59c17684b246375c90a66c80185ac3f6.jpg,416,416,1
valid,00001_00005_00008_png.rf.40d0da91ea6cc55d098dfc3e32176ed4.jpg,416,416,1
valid,00001_00006_00002_png.rf.96807e7b1631778e556feedd6982218b.jpg,416,416,1
valid,00001_00007_00010_png.rf.3b97ab40ade2235e54b1cd674fd40148.jpg,416,416,1
valid,00001_00011_00007_png.rf.5a1e3a0bff0fdeddae8d3884cc1d0a55.jpg,416,416,1
valid,00001_00019_00018_png.rf.8317748f9fc7b4fb05cd6370b0c409fa.jpg,416,416,1
valid,00001_00020_00012_png.rf.0c2732ec2a3ed93214b1e41395ad7a2b.jpg,416,416,1
valid,00001_00023_00025_png.rf.2626b0368405fa35ce5519d212ab019c.jpg,416,416,1
valid,00001_00024_00015_png.rf.27b7f5a37c32be10469b7fb9e6859a54.jpg,416,416,1
valid,00001_00024_00019_png.rf.201dbcf518f485213be0896d36c866f2.jpg,416,416,1
valid,00001_00025_00010_png.rf.4647a0ab875d1ff161faaeb4eef72b27.jpg,416,416,1
valid,00001_00025_00021_png.rf.71e8b5a711e8a7d62315c724fdf9e61b.jpg,416,416,1
valid,00001_00028_00009_png.rf.d3776cc5b7ff2e6f019157bcde378ab7.jpg,416,416,1
valid,00001_00030_00007_png.rf.97236f8f38630a2e52d58e3e34c9adce.jpg,416,416,1
valid,00001_00031_00010_png.rf.3117240f6b207aa89ea9e14bb8f93e58.jpg,416,416,1
valid,00001_00031_00012_png.rf.51847911c211fcbfe57fb26f390b07c0.jpg,416,416,1
valid,00001_00034_00017_png.rf.6ba1b8dfc5d3a83dfc305f8421532d46.jpg,416,416,1
valid,00001_00037_00009_png.rf.98442136f1fcf52990902250291c48e9.jpg,416,416,1
valid,00001_00037_00018_png.rf.fdbd3c3ecaa77be61cff73f08ee1dbba.jpg,416,416,1
valid,00001_00040_00008_png.rf.5f47667bf822034a38b87b869d4996a0.jpg,416,416,1
valid,00001_00041_00006_png.rf.492993b80ba8dce4cc3c8ba55b79cb31.jpg,416,416,1
valid,00001_00056_00005_png.rf.e3e2afe6d8714eeb65b9fe81bffb8533.jpg,416,416,1
valid,00001_00056_00007_png.rf.2be0d27329c93a51dbec70f7f6936811.jpg,416,416,1
valid,00001_00059_00001_png.rf.f0c4ab06e4825e6f85bd1aa7045bf7c2.jpg,416,416,1
valid,00001_00066_00005_png.rf.b88a1804a44f6e513c39d3119d72baee.jpg,416,416,1
valid,00001_00066_00018_png.rf.ea5065ed23c168fe2b63e7a8f5d839c1.jpg,416,416,1
valid,00001_00067_00009_png.rf.ae479bfc362a2451572b0f16535561b0.jpg,416,416,1
valid,00001_00067_00010_png.rf.90dbae774974b5231715ab3e1c331c14.jpg,416,416,1
valid,00001_00068_00006_png.rf.cdc0829f9edf6c7730f639bede108a4e.jpg,416,416,1
valid,00001_00070_00012_png.rf.eba0ec2077e1a2951e7ba846ebc3f97d.jpg,416,416,1
valid,000020_jpg.rf.2f0901cbff62fb4830e39d5d5e46ad39.jpg,416,416,1
valid,000023_jpg.rf.147364eb3bc656deef873e1f9aadefa3.jpg,416,416,1
valid,000025_jpg.rf.0159a012742956804d362365998132f7.jpg,416,416,1
valid,00002_00000_00021_png.rf.e68063086859a10db07ea12c37e52199.jpg,416,416,1
valid,00002_00002_00006_png.rf.a5efd17b8611e692e8bce402eb3b86b0.jpg,416,416,1
valid,00002_00002_00026_png.rf.574b361bdf1b724030164ec780ca3236.jpg,416,416,1
valid,00002_00002_00028_png.rf.f65c7aefe974cd45269be85afb390fe7.jpg,416,416,1
valid,00002_00004_00026_png.rf.e08350cc250857c28ec1d619fb871d07.jpg,416,416,1
valid,00002_00006_00029_png.rf.9f80d940730690b080db3edd9104061a.jpg,416,416,1
valid,00002_00009_00017_png.rf.76cbe36edd72f8ef05c8a7e1de7d9c2f.jpg,416,416,1
valid,00002_00011_00029_png.rf.9218bf68489dd27976848d871cf32f46.jpg,416,416,1
valid,00002_00012_00006_png.rf.ca4aa072eaf5140582e14ec592965ae9.jpg,416,416,1
valid,00002_00013_00002_png.rf.0b6b2e77383558449f4125d32e7becd9.jpg,416,416,1
valid,00002_00013_00023_png.rf.9b31982d2f94e015a3503264b93e4600.jpg,416,416,1
valid,00002_00015_00006_png.rf.f6af83f098bc43372267a8b09ca2ac72.jpg,416,416,1
valid,00002_00016_00000_png.rf.ef183ee432de2051a6b4ff73403c80bc.jpg,416,416,1
valid,00002_00016_00013_png.rf.6797ade511dd2424faa33b9196d1cf99.jpg,416,416,1
valid,00002_00016_00027_png.rf.6866b3121b0123e588a02636ca208327.jpg,416,416,1
valid,00002_00017_00018_png.rf.3676c5aa3568ba151f34e4ad83d09a64.jpg,416,416,1
valid,00002_00017_00021_png.rf.d4e4ad4ccd7d778cda3fc4ac17f529c9.jpg,416,416,1
valid,00002_00018_00000_png.rf.608f86a34161113cb45149b33031cb4f.jpg,416,416,1
valid,00002_00018_00001_png.rf.75fb22aa5736d01cc75f5912c53053c1.jpg,416,416,1
valid,00002_00021_00028_png.rf.b711e3eec093c14ad18a15ace24cc815.jpg,416,416,1
valid,00002_00027_00010_png.rf.2e542ec2b9951cb11b3bddb90a4bcddb.jpg,416,416,1
valid,00002_00027_00019_png.rf.b798b0fad245406428697baf06fd08aa.jpg,416,416,1
valid,00002_00029_00005_png.rf.eaf3386241d4b3d165ad5cfeed05f96e.jpg,416,416,1
valid,00002_00029_00021_png.rf.6e0a766751a8611b5eb9bf075a5843db.jpg,416,416,1
valid,00002_00031_00007_png.rf.2b1ddc8b14e995d413eafed07739926e.jpg,416,416,1
valid,00002_00031_00028_png.rf.6f071d23e04f044981310d02000cc630.jpg,416,416,1
valid,00002_00033_00004_png.rf.aa287dc137abb93255fa4c9d696194f6.jpg,416,416,1
valid,00002_00037_00001_png.rf.8763a480932d750a7496967ab0999e74.jpg,416,416,1
valid,00002_00048_00009_png.rf.bafb9b075eadadd9edfe89f23849a7e5.jpg,416,416,1
valid,00002_00049_00024_png.rf.d6d53dd4d97ad0df6b6357f012c469ed.jpg,416,416,1
valid,00002_00057_00021_png.rf.1ca1fbfd6dcae355f8469f0221f1d159.jpg,416,416,1
valid,00002_00060_00001_png.rf.5d26ce504b606a49ce1b84dfc60c16fe.jpg,416,416,1
valid,00002_00060_00002_png.rf.c9453cdcd9cbf502cec8a641ce9206ea.jpg,416,416,1
valid,00002_00062_00005_png.rf.e032b40ea2327e5c2522ded913581b61.jpg,416,416,1
valid,00002_00062_00007_png.rf.bbbfeb397f679491ec7c5afad46b958b.jpg,416,416,1
valid,00002_00065_00024_png.rf.c42fdae251687a0ea3eba77d62fd105f.jpg,416,416,1
valid,00003_00001_00000_png.rf.9ed87fda908a3a802ab6918948970e61.jpg,416,416,1
valid,00003_00001_00005_png.rf.0c1e1a51e170ad308abedbe84f02c954.jpg,416,416,1
valid,00003_00005_00022_png.rf.ea4191f4b55acfb59bf2389f6d5c81a0.jpg,416,416,1
valid,00003_00006_00004_png.rf.934b80a45c2f27e2f8053eb0597e14b7.jpg,416,416,1
valid,00003_00006_00022_png.rf.256efc029550f2940ca77830d7aa592a.jpg,416,416,1
valid,00003_00008_00014_png.rf.bc438c08293706efb7e21473f833f347.jpg,416,416,1
valid,00003_00008_00025_png.rf.b1a1fa00721f04de200e73e4f1d406c5.jpg,416,416,1
valid,00003_00010_00005_png.rf.c28982830ad4bbb1e85c775fd4fd74ab.jpg,416,416,1
valid,00003_00010_00014_png.rf.b45d97663ce35d1dfae8d929214f77df.jpg,416,416,1
valid,00003_00010_00019_png.rf.8e7af71bda1f7de88bc25e3f61a3872c.jpg,416,416,1
valid,00003_00012_00019_png.rf.4ada5352563505194f6673d0f4e5801c.jpg,416,416,1
valid,00003_00012_00029_png.rf.2ea12a5b8b7584c163b616b486ad7f0f.jpg,416,416,1
valid,00003_00013_00012_png.rf.9f4054c3d3f2b40ddede90c45488de0c.jpg,416,416,1
valid,00003_00013_00014_png.rf.9ff8cb79d782ed1d941f680d39b47778.jpg,416,416,1
valid,00003_00017_00005_png.rf.8b51eeea8ed4ab5ea5dad2a8f04ab9f0.jpg,416,416,1
valid,00003_00017_00016_png.rf.db4aa89aae2c148c876478f7395a022d.jpg,416,416,1
valid,00003_00018_00028_png.rf.179f37d955eda91d6686773dfedb9c9a.jpg,416,416,1
valid,00003_00021_00005_png.rf.287ee836bcf546b036a09963d6a2b7b3.jpg,416,416,1
valid,00003_00021_00016_png.rf.5c5d67a5464d3c8b438b2f4afb5cb50c.jpg,416,416,1
valid,00003_00022_00017_png.rf.72237bd37718f6617168aea46911de7e.jpg,416,416,1
valid,00003_00022_00028_png.rf.279bbf36c217edc1467ef0d3ad614fe9.jpg,416,416,1
valid,00003_00023_00020_png.rf.97eecd71bf949e1de4c632665440355c.jpg,416,416,1
valid,00003_00028_00007_png.rf.8207c89bad9f7e0d066c7c03da570439.jpg,416,416,1
valid,00003_00028_00008_png.rf.ce6054a0b8c643ccd050227e8ae86c4b.jpg,416,416,1
valid,00003_00028_00014_png.rf.5b49845bc97aba9a158163dec51c427a.jpg,416,416,1
valid,00003_00030_00021_png.rf.8c5ff79679325b3e5d05f86658aabce8.jpg,416,416,1
valid,00003_00031_00013_png.rf.4733a9e4d58808f8c35303ae7284eeb7.jpg,416,416,1
valid,00003_00034_00002_png.rf.dcdeec740ea7f3799d5800dbadcf85b7.jpg,416,416,1
valid,00003_00034_00019_png.rf.0de3d19e5692bce58ecddbf047332432.jpg,416,416,1
valid,00003_00034_00026_png.rf.52c367d3b30c37774b24845872eaf9f1.jpg,416,416,1
valid,00003_00035_00020_png.rf.0fbe31b3b39556f7dbdd6c492a67d31c.jpg,416,416,1
valid,00003_00035_00024_png.rf.bb232297191447d6ef46628ab901b5ee.jpg,416,416,1
valid,00003_00035_00027_png.rf.e7a890e41b9463dc363fd277f4bf097c.jpg,416,416,1
valid,00003_00036_00004_png.rf.56cba09f9f7eb88f7b6536c58b008bf7.jpg,416,416,1
valid,00003_00037_00023_png.rf.8d681fb18eb715ff4f3dc46fe6e29053.jpg,416,416,1
valid,00003_00038_00016_png.rf.9b8614e4a9dac36a613705224fb26166.jpg,416,416,1
valid,00003_00040_00007_png.rf.8d2e5b040a703955ee06dc5308ed92f5.jpg,416,416,1
valid,00003_00040_00029_png.rf.8756d0c519b7d7285532e9231628c3be.jpg,416,416,1
valid,00003_00042_00026_png.rf.764f9b67eae13c366b8ec322311c11d7.jpg,416,416,1
valid,00003_00043_00025_png.rf.8125ce506ae33530b205dd082bce1800.jpg,416,416,1
valid,00003_00044_00004_png.rf.5c7867c6d2ff799a45687ff6cb5abf3f.jpg,416,416,1
valid,00003_00044_00011_png.rf.30ce8436a483288f93160f1ad678d43e.jpg,416,416,1
valid,00003_00044_00012_png.rf.b3b50faa0f7bfe1d5e9051e3f63f4616.jpg,416,416,1
valid,00003_00045_00007_png.rf.21c04f5100d639bb7e0a0818432e8946.jpg,416,416,1
valid,00003_00045_00010_png.rf.2e43861bfe4173b95baf7dc50d342195.jpg,416,416,1
valid,00003_00045_00023_png.rf.00e371c5ff30f5a41eb54a54f93b9133.jpg,416,416,1
valid,00003_00046_00012_png.rf.d370d6be4e7c3f714005f47147137d7c.jpg,416,416,1
valid,00003_00046_00015_png.rf.ea1b6ec52a5ecf660e1fd090cf2cf017.jpg,416,416,1
valid,00003_00046_00019_png.rf.288895bbd27718d25e2a21ac3cb01fc5.jpg,416,416,1
valid,000044_jpg.rf.20e3e55d0fc80a8a786d2ab7bbca7ef5.jpg,416,416,1
valid,000047_jpg.rf.3da4d486d7b29ef66899b32813c47247.jpg,416,416,1
valid,00004_00001_00003_png.rf.7b725e8e9c1d1cf38d34956d1c018698.jpg,416,416,1
valid,00004_00002_00011_png.rf.25821bc19233fecf56cc9accd1e443a5.jpg,416,416,1
valid,00004_00002_00022_png.rf.6e9d8becdbd4b8c9ce6bd313669a42b0.jpg,416,416,1
valid,00004_00003_00027_png.rf.2e091c6dd85c5b454c15803ecd89dbe0.jpg,416,416,1
valid,00004_00005_00020_png.rf.99f078a477ad303400db1b5f9055a783.jpg,416,416,1
valid,00004_00006_00004_png.rf.ed2da1afd871c5e02698621ef8f2b1a7.jpg,416,416,1
valid,00004_00007_00005_png.rf.e9f4d8577e3326a259ba0cf498487a86.jpg,416,416,1
valid,00004_00007_00019_png.rf.1f467b1dc5421ed245ea1afe63b8eadb.jpg,416,416,1
valid,00004_00009_00006_png.rf.c5f118e8cdbaff0966fc3fed1d9011c4.jpg,416,416,1
valid,00004_00010_00009_png.rf.f92a420ca856ad882526c659d8279110.jpg,416,416,1
valid,00004_00012_00001_png.rf.ab3cd39cc76f70b5cf8a7284bc5a50bb.jpg,416,416,1
valid,00004_00017_00006_png.rf.b8e67c538a069566238d9fb824da0119.jpg,416,416,1
valid,00004_00017_00008_png.rf.56e9079ebf0bcdafe18c38a0ffad8546.jpg,416,416,1
valid,00004_00018_00007_png.rf.baa3ce2259b88b7bb8f7e787470833a7.jpg,416,416,1
valid,00004_00020_00013_png.rf.51cae997b14fbcdb99df8678aa0971f2.jpg,416,416,1
valid,00004_00020_00025_png.rf.b9a631f815ef28fe0dc578ced6040ddc.jpg,416,416,1
valid,00004_00022_00001_png.rf.0016065be6c29d3cda0a166606e9876b.jpg,416,416,1
valid,00004_00022_00011_png.rf.b01709656ae6b82ba3aa54b30bfb7ed3.jpg,416,416,1
valid,00004_00027_00008_png.rf.e96cf71c48a64a96521a7196b8833bb5.jpg,416,416,1
valid,00004_00031_00016_png.rf.277579adb28552506e9079d544150dcd.jpg,416,416,1
valid,00004_00031_00027_png.rf.c3258ead2ad5fd6d61e71052c15139b4.jpg,416,416,1
valid,00004_00032_00016_png.rf.7e862722fbecd57018664c47c3592b41.jpg,416,416,1
valid,00004_00034_00009_png.rf.dbc730c2a7f5badb19b9ba2f65a0c7f0.jpg,416,416,1
valid,00004_00036_00006_png.rf.bb9c39f8275d860fc51fadc5f693e633.jpg,416,416,1
valid,00004_00036_00013_png.rf.78743043707fe91f1cb89a6b93142b7c.jpg,416,416,1
valid,00004_00036_00027_png.rf.18f4dc5c0e4c411d61b6113cf2d5a166.jpg,416,416,1
valid,00004_00037_00006_png.rf.859172c0751de35fe695683661bc5f5c.jpg,416,416,1
valid,00004_00037_00010_png.rf.2d548b82f656367528a9b69d5b6b82cf.jpg,416,416,1
valid,00004_00037_00019_png.rf.075b9e62e480ce017c3b8e0284435ba6.jpg,416,416,1
valid,00004_00038_00009_png.rf.7c89ed5f7a3cacf3be0eba60e006f66d.jpg,416,416,1
valid,00004_00038_00015_png.rf.fa07f671f1547c2d5553bc88cbc68eac.jpg,416,416,1
valid,00004_00038_00020_png.rf.e3dac76ad990b48503995b5e1c9da8e5.jpg,416,416,1
valid,00004_00040_00006_png.rf.0df4700578f74f73aa0d5aa6e6818e8d.jpg,416,416,1
valid,00004_00040_00017_png.rf.f3406cb8a1c43a4d3ed5fa37af0b389f.jpg,416,416,1
valid,00004_00040_00018_png.rf.79323a962d316e1b7a085819f450ed9d.jpg,416,416,1
valid,00004_00040_00021_png.rf.fc113b962d26c47d3dc5df9304970723.jpg,416,416,1
valid,00004_00042_00011_png.rf.c403db526195c4c2ded00bc82c875655.jpg,416,416,1
valid,00004_00042_00022_png.rf.57fc6d356c7942d39777605ee8ef8b6a.jpg,416,416,1
valid,00004_00043_00017_png.rf.8576320ec474292e4d12ecb40e479a7e.jpg,416,416,1
valid,00004_00043_00028_png.rf.0f8a94b02eeeb2bcd58b633c57c305a1.jpg,416,416,1
valid,00004_00045_00020_png.rf.fe4cc87adb689ee9cf551c0263265443.jpg,416,416,1
valid,00004_00045_00021_png.rf.70e25231968f91d6246de485d6d019dc.jpg,416,416,1
valid,00004_00046_00023_png.rf.0b32f721688e82fcf824071c45152147.jpg,416,416,1
valid,00004_00048_00027_png.rf.64eabc2b921a3e805278cce486f9416e.jpg,416,416,1
valid,00004_00049_00019_png.rf.bdf40d4ddc1d2c2815c0500456553572.jpg,416,416,1
valid,00004_00051_00023_png.rf.dde86b9f99927dfe07d283b4a78b05b4.jpg,416,416,1
valid,00004_00052_00013_png.rf.f59d46c5c83b32b25ea452ccd41d6a67.jpg,416,416,1
valid,00004_00059_00015_png.rf.eabd0acc596d06455c79486b3d3cb57d.jpg,416,416,1
valid,00004_00060_00008_png.rf.f3ad27b4d05355b22056c389122a9ac6.jpg,416,416,1
valid,00004_00060_00019_png.rf.db5c6fc5db3eaa43c08496dd225a7393.jpg,416,416,1
valid,00004_00061_00010_png.rf.4d35a113f2b70c2d0e82add786cef442.jpg,416,416,1
valid,00004_00061_00013_png.rf.c34fb537a9a7faeb1a32512065323deb.jpg,416,416,1
valid,00004_00061_00021_png.rf.9cb0d56d97d26768b1e2a21c7e25b32e.jpg,416,416,1
valid,000054_jpg.rf.ebe63c651dd9d1143e798d62488e1226.jpg,416,416,1
valid,000056_jpg.rf.1a02a221cd346c0662c7fed02b958ad4.jpg,416,416,1
valid,000058_jpg.rf.c4c6678dfa93ff09c11d7e99ef920eaf.jpg,416,416,1
valid,000059_jpg.rf.b190180521e9edd87152a789fadf42d9.jpg,416,416,1
valid,00005_00002_00021_png.rf.ef7b02f4e69fe9c5c466cd482d3f5d91.jpg,416,416,1
valid,00005_00003_00016_png.rf.234d1e0d2cfd4ea5a3a198c302331533.jpg,416,416,1
valid,00005_00004_00017_png.rf.f8a7516372bd74e685d9f470bd6a252e.jpg,416,416,1
valid,00005_00005_00021_png.rf.51ba812ddc4274b6bcc67a6dc5f8701c.jpg,416,416,1
valid,00005_00008_00014_png.rf.d0527a630b3993dd028cac78caacf20a.jpg,416,416,1
valid,00005_00009_00015_png.rf.edf28a0ba67c7f64b946429e6f690cdc.jpg,416,416,1
valid,00005_00012_00013_png.rf.3f1b741ddfcf506c5ca1081b2f689bec.jpg,416,416,1
valid,00005_00013_00006_png.rf.2d3ce825b022deea4149ee37d13b5a37.jpg,416,416,1
valid,00005_00013_00015_png.rf.6ae60e5720c831d5d379be9a78fa4fd4.jpg,416,416,1
valid,00005_00013_00016_png.rf.104423a2b5146af20e0913bbedcf05f6.jpg,416,416,1
valid,00005_00013_00023_png.rf.597dabfb0a8be9b9e55a5fd4d741de99.jpg,416,416,1
valid,00005_00018_00020_png.rf.0aaffe7da00f33f27787dea1c8aadf65.jpg,416,416,1
valid,00005_00019_00009_png.rf.cfa43b110d8e5f5e9ccdc168e25e2998.jpg,416,416,1
valid,00005_00019_00023_png.rf.3fa9a988aa0486f9328a462f6537d46f.jpg,416,416,1
valid,00005_00021_00009_png.rf.e0b3255808fa828ed6cd0a717883486d.jpg,416,416,1
valid,00005_00021_00012_png.rf.af43b9c896df20dc00000269467de21f.jpg,416,416,1
valid,00005_00029_00009_png.rf.cdebf84ee4607ed5f073857fbcb0faf8.jpg,416,416,1
valid,00005_00044_00003_png.rf.6b650369c006ecc08ac7cff9052871a9.jpg,416,416,1
valid,00005_00044_00012_png.rf.b2b20faca5354a01ebd17405d5b6c997.jpg,416,416,1
valid,00005_00044_00013_png.rf.688003d38fa853989468470513eeef6d.jpg,416,416,1
valid,00005_00056_00011_png.rf.e56f5e9155853e5ac44c5a1a6c77a1a5.jpg,416,416,1
valid,000060_jpg.rf.8f2d5e4e877e2b6e5b3c824d2bec3115.jpg,416,416,1
valid,000061_jpg.rf.89000fe381cd875949055c02e0e05f44.jpg,416,416,1
valid,000062_jpg.rf.cc95cfe9c2ec51e7e600b32dad431408.jpg,416,416,1
valid,000063_jpg.rf.09edd7ea94dce4652230cbf71443c9f5.jpg,416,416,1
valid,000075_jpg.rf.0e1ccee9ff9e03910cf3b1147527d382.jpg,416,416,1
valid,00007_00000_00007_png.rf.037d8a9398bfad6b4623c9405a73cf86.jpg,416,416,1
valid,00007_00002_00009_png.rf.113c0ba0b62a55eca6dc6f2f37297407.jpg,416,416,1
valid,00007_00002_00011_png.rf.3e6ecd510efe187683f4efffca1642f0.jpg,416,416,1
valid,00007_00003_00010_png.rf.2422eb69afa6d9c8b5b1a119b9c54050.jpg,416,416,1
valid,00007_00003_00016_png.rf.e834e42b95e08079227b43e7d21c3266.jpg,416,416,1
valid,00007_00005_00009_png.rf.72ca74c87701450c3a853aa29282e9e8.jpg,416,416,1
valid,00007_00010_00025_png.rf.fc51afae341a552a3e500aa8e4bb35d6.jpg,416,416,1
valid,00007_00010_00027_png.rf.314ddd042a9379af387466446c01f99a.jpg,416,416,1
valid,00007_00012_00026_png.rf.3e2a58c5d3fe9c62d6b1dada42f9fa0c.jpg,416,416,1
valid,00007_00017_00021_png.rf.2fbaf2e83a780499bc494ec32a0ca177.jpg,416,416,1
valid,00007_00018_00016_png.rf.f58ce7ada8acdd2a4fa44640bbfdcfc8.jpg,416,416,1
valid,00007_00024_00003_png.rf.01cdf4a32b745a4112bdf4c76b8660da.jpg,416,416,1
valid,00007_00036_00022_png.rf.a279bc5e70d68ee42f455ea24381b187.jpg,416,416,1
valid,00007_00041_00003_png.rf.e6c316b3ff0c7bd0cf468489312dc39a.jpg,416,416,1
valid,00007_00041_00007_png.rf.281728de5200a94e5f62a38231f65e1c.jpg,416,416,1
valid,00007_00041_00010_png.rf.ec421c2923817221ce994e6e8089dbd0.jpg,416,416,1
valid,00007_00041_00012_png.rf.0c1127f500a7607cfed5a49bc2893b4d.jpg,416,416,1
valid,00007_00041_00016_png.rf.a69af6b943838b941eae692d6c8f59c2.jpg,416,416,1
valid,00007_00041_00021_png.rf.101bac056abedcfc836ec4014564cbe1.jpg,416,416,1
valid,00007_00041_00026_png.rf.ad63b790aad9f888863f251dc4b275fa.jpg,416,416,1
valid,00007_00042_00014_png.rf.f302d8ba353590e1ec60b91d228a0304.jpg,416,416,1
valid,00007_00042_00022_png.rf.ebd1d9a4e17869923212c3da7fd54df2.jpg,416,416,1
valid,00007_00045_00028_png.rf.901c4d935d8ee61b03500b16f3143a79.jpg,416,416,1
valid,00007_00045_00029_png.rf.c9fba3ded9cf373c1547666a4b854fa8.jpg,416,416,1
valid,000087_jpg.rf.474f8ec5ba0ca63e725cca0733d021bc.jpg,416,416,1
valid,00008_00000_00009_png.rf.e246e29599a3b358fb9a9911303a0911.jpg,416,416,1
valid,00008_00000_00025_png.rf.54a2c7bed1c4f555a5825fa8b3dd2c7b.jpg,416,416,1
valid,00008_00004_00013_png.rf.edd68f6e8950651f15f3e4eb2e59de25.jpg,416,416,1
valid,00008_00004_00014_png.rf.3d0e2403e5816d9e4cddffeab959d91d.jpg,416,416,1
valid,00008_00004_00018_png.rf.d04b1e5cf05ad80902d307cc7e6c431d.jpg,416,416,1
valid,00008_00005_00016_png.rf.0dc3f1206158857c75c6ad29d422dd99.jpg,416,416,1
valid,00008_00006_00019_png.rf.9284ba138dea764af54bb1429aeb31ba.jpg,416,416,1
valid,00008_00007_00012_png.rf.c3d898d938b7deebab53bb896fe22d9b.jpg,416,416,1
valid,00008_00008_00019_png.rf.8251d851ef8cfe67c02a3fe47e2b2c43.jpg,416,416,1
valid,00008_00008_00020_png.rf.6c66ef0dde590ac7dfddb8a715bd57ac.jpg,416,416,1
valid,00008_00011_00001_png.rf.552d1ac62d4fbb2d8d76f528f3b8f610.jpg,416,416,1
valid,00008_00011_00026_png.rf.d48e07f968b239bc5c2f8e3cbade525d.jpg,416,416,1
valid,00008_00012_00004_png.rf.901d50a564943436405ece8251824e2b.jpg,416,416,1
valid,00008_00012_00013_png.rf.a1d09d94107a2bc2391b90cc813f036b.jpg,416,416,1
valid,00008_00012_00015_png.rf.10d59dd6e0409c272fbeac276a01daec.jpg,416,416,1
valid,00008_00012_00026_png.rf.9d73f6bf08134cd2d6f1cee81cc97d44.jpg,416,416,1
valid,00008_00013_00010_png.rf.8c734c3859b581451b57c485582f5ce6.jpg,416,416,1
valid,00008_00015_00022_png.rf.8df6ca081651930cffd22c46186837bb.jpg,416,416,1
valid,00008_00015_00023_png.rf.d08260bc4588dcab6fe5b54989e91502.jpg,416,416,1
valid,00008_00017_00021_png.rf.e3539348f10ebb2a43c22c2ff8ead631.jpg,416,416,1
valid,00008_00018_00023_png.rf.2a857f20235cc46664627e09b7a58409.jpg,416,416,1
valid,00008_00024_00015_png.rf.0a488e624b482b0c2c96148cbc582449.jpg,416,416,1
valid,00008_00032_00019_png.rf.ae03f2835ae96130daf7dbb29da57225.jpg,416,416,1
valid,00008_00034_00010_png.rf.c63f6f9720ff1a0ecf10ebfb55844f2d.jpg,416,416,1
valid,00008_00038_00008_png.rf.2a7a8fd66cf9b684e26801ef89447731.jpg,416,416,1
valid,00008_00038_00009_png.rf.12ba1188789e6b6747031686b0576a20.jpg,416,416,1
valid,00008_00038_00010_png.rf.4c9c38b445211d75ca18a1e49d3f7c7b.jpg,416,416,1
valid,00008_00039_00022_png.rf.5fa7f0b9ebfa8a702336246e92f63e2c.jpg,416,416,1
valid,00008_00044_00020_png.rf.b7f1da92ed0f5a60d3c31f13f4ea524c.jpg,416,416,1
valid,00008_00045_00004_png.rf.311591d23c3c9bc5e4f148c5d4c3198b.jpg,416,416,1
valid,00008_00045_00007_png.rf.8baff974a77b214a7291a7414715353a.jpg,416,416,1
